,campaign_id,reach,cpa_min,cpa_max,cpa_median,cpc_min,cpc_max,cpc_median,cpm_min,cpm_max,cpm_median,clicks,spent,impressions,conversions,objective,date,cost_per_click,cost_per_impression,cost_per_conversion,Objective_EVENT_RESPONSES,Objective_LEAD_GENERATION,Objective_LOCAL_AWARENESS,Objective_MOBILE_APP_ENGAGEMENT,Objective_MOBILE_APP_INSTALLS,Objective_NONE,Objective_PAGE_LIKES,Objective_POST_ENGAGEMENT,Objective_VIDEO_VIEWS,Objective_WEBSITE_CLICKS,Objective_WEBSITE_CONVERSIONS,campaign_group_id,bidStrategy,maxBid,Bid_Type_CONVERSION_OPTIMIZE,Bid_Type_OPTIMIZE,Bid_Type_ROTATE,Bid_Type_ROTATE_INDEFINITELY,Bid_Type_automated,Bid_Type_cpc,Bid_Type_ocpm
355,6031866548658,37400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558,151.42,45923,175,PAGE_LIKES,1444260314726,0.271362007168,0.00329725845437,0.865257142857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6031866548658,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
356,6031900600202,19000,0.09,0.68,0.37,0.07,0.43,0.25,1.06,6.61,3.51,679,467.52,35539,547,WEBSITE_CLICKS,1442048097331,0.68854197349,0.0131551253552,0.854698354662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6031900600202,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
357,6031921220324,42000,0.66,1.87,1.25,0.51,1.28,0.9,2.91,8.22,5.4,392,141.61,13793,331,POST_ENGAGEMENT,1445424273087,0.36125,0.010266802001,0.427824773414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6031921220324,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
358,6031922610795,900000,1.02,2.38,1.72,0.39,0.94,0.69,10.93,28.24,19.22,50,7.66,945,26,WEBSITE_CLICKS,1440638085296,0.1532,0.00810582010582,0.294615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6031922610795,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
359,6031954283164,54000,0.05,0.12,0.08,0.03,0.07,0.05,0.26,0.83,0.54,410,11.2,12010,294,POST_ENGAGEMENT,1445866734147,0.0273170731707,0.000932556203164,0.0380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6031954283164,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
360,6031960808623,1230000,2.59,7.2,4.93,0.19,0.5,0.36,5.06,14.36,9.4,229,36.05,2834,231,POST_ENGAGEMENT,1441740125071,0.157423580786,0.0127205363444,0.156060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6031960808623,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
361,6031963356795,1020000,1.07,2.68,1.91,0.48,1.07,0.79,7.62,22.7,14.84,678,227.96,22426,358,WEBSITE_CLICKS,1441605936043,0.336224188791,0.0101649870686,0.636759776536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6031963356795,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
362,6031993166724,145500,1.21,3.51,2.31,1.0,2.51,1.77,5.59,16.22,10.72,371,132.57,15202,331,POST_ENGAGEMENT,1445528584091,0.357331536388,0.0087205630838,0.400513595166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6031993166724,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
363,6032001420921,1660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272,88.61,27882,144,WEBSITE_CLICKS,1445160589484,0.325772058824,0.00317803600889,0.615347222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032001420921,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
364,6032008061328,130000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,63.48,10097,145,WEBSITE_CLICKS,1445875238786,0.447042253521,0.00628701594533,0.437793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032008061328,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
365,6032013556798,85500,0.78,2.51,1.61,0.56,1.46,1.01,3.93,12.69,8.2,859,299.95,40086,682,POST_ENGAGEMENT,1444771617182,0.349185098952,0.00748266227611,0.439809384164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6032013556798,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
366,6032015584886,3434000,38.89,87.95,65.26,20.27,40.53,31.58,59.22,168.85,112.95,1230,566.99,364286,937,WEBSITE_CLICKS,1442361397350,0.460967479675,0.00155644191652,0.605112059765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032015584886,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
367,6032027052648,3900000,0.28,0.64,0.48,0.08,0.18,0.14,0.37,1.55,0.95,260,55.33,9329,186,PAGE_LIKES,1446666896656,0.212807692308,0.00593096794941,0.29747311828,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6032027052648,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
368,6032027921465,17000,0.51,1.18,0.86,0.11,0.27,0.19,0.96,2.41,1.74,338,134.2,19520,21,WEBSITE_CONVERSIONS,1447038863804,0.397041420118,0.006875,6.39047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6032027921465,automated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
369,6032053312811,334000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,35.38,4650,83,WEBSITE_CLICKS,1445610241152,0.431463414634,0.00760860215054,0.426265060241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032053312811,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
370,6032070182644,2710000,1.16,3.8,2.49,0.37,1.12,0.75,5.45,17.1,10.79,34,4.98,834,35,WEBSITE_CLICKS,1442155671865,0.146470588235,0.00597122302158,0.142285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032070182644,automated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
371,6032084548928,46000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389,167.38,48245,311,WEBSITE_CLICKS,1446143284539,0.43028277635,0.00346937506477,0.538199356913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032084548928,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
372,6032100543742,5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774,337.13,72245,219,WEBSITE_CLICKS,1446481973513,0.435568475452,0.00466648210949,1.53940639269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032100543742,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
373,6032107232161,5600000,0.05,0.19,0.12,0.05,0.13,0.09,2.15,5.92,4.02,386,25.12,3739,364,POST_ENGAGEMENT,1445099471174,0.0650777202073,0.00671837389676,0.069010989011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6032107232161,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
374,6032115848278,88000,0.25,0.61,0.44,0.16,0.37,0.26,1.33,3.33,2.3,6,3.69,1171,4,WEBSITE_CLICKS,1442659200012,0.615,0.0031511528608,0.9225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032115848278,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
375,6032140258750,1900000,0.91,2.05,1.56,0.27,0.59,0.45,1.56,8.56,5.31,41,33.41,3863,5,WEBSITE_CONVERSIONS,1443169070373,0.81487804878,0.00864871861248,6.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6032140258750,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
376,6032151548465,15000,0.58,1.21,0.93,0.1,0.23,0.17,0.36,1.81,1.16,457,134.25,38352,31,WEBSITE_CONVERSIONS,1447233243856,0.293763676149,0.00350046933667,4.33064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6032151548465,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
377,6032171628678,130000,0.9,2.14,1.55,0.39,1.28,0.89,3.96,11.25,7.36,355,151.24,41932,263,WEBSITE_CLICKS,1443780356756,0.426028169014,0.00360679194887,0.575057034221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032171628678,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
378,6032172432211,38000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,41.78,4431,83,WEBSITE_CLICKS,1445822803856,0.503373493976,0.00942902279395,0.503373493976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032172432211,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
379,6032180801721,330000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206,73.98,23365,127,WEBSITE_CLICKS,1445398245331,0.359126213592,0.00316627434196,0.582519685039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032180801721,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
380,6032181852478,212000,1.26,3.24,2.29,0.48,1.95,1.31,5.82,16.94,10.87,213,98.74,24189,162,WEBSITE_CLICKS,1443779611691,0.463568075117,0.00408202075323,0.60950617284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032181852478,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
381,6032182752921,490000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,63.46,27039,333,WEBSITE_CLICKS,1445416101476,0.192303030303,0.00234698028773,0.190570570571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032182752921,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
382,6032183930921,435000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874,201.54,71501,865,WEBSITE_CLICKS,1445872847881,0.230594965675,0.00281870183634,0.232994219653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032183930921,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
383,6032187581478,73000,1.1,2.76,1.93,0.43,1.56,1.01,4.72,14.03,8.99,209,97.07,21782,143,WEBSITE_CLICKS,1443786506999,0.464449760766,0.00445643191626,0.678811188811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032187581478,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
384,6032240597602,239000,0.35,1.18,0.78,0.27,0.88,0.6,1.33,9.14,4.68,21,14.52,2712,11,PAGE_LIKES,1441482849823,0.691428571429,0.00535398230088,1.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6032240597602,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
385,6032247775998,130200,1.0,3.2,2.07,0.84,2.23,1.56,5.32,16.92,10.65,386,124.78,14456,317,POST_ENGAGEMENT,1445434629916,0.323264248705,0.0086317100166,0.393627760252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6032247775998,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
386,6032262134985,670000,2.28,6.18,4.23,0.9,2.31,1.63,5.15,17.83,10.88,87,50.94,5938,1,WEBSITE_CONVERSIONS,1443111344624,0.585517241379,0.00857864600876,50.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6032262134985,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
387,6032279946620,1200,15.15,42.18,30.0,0.12,0.28,0.2,0.94,3.65,2.24,144,43.48,80440,18,WEBSITE_CONVERSIONS,1443543576223,0.301944444444,0.000540527100945,2.41555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6032279946620,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
388,6032300255798,33000,0.26,0.77,0.52,0.19,0.5,0.35,1.27,3.68,2.42,350,134.73,15763,288,POST_ENGAGEMENT,1445532137654,0.384942857143,0.00854723085707,0.4678125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6032300255798,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
389,6032354016521,810000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,23.09,8674,115,WEBSITE_CLICKS,1445516170987,0.200782608696,0.00266197832603,0.200782608696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032354016521,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
390,6032392145602,2110000,0.19,0.53,0.37,0.16,0.41,0.29,5.04,14.54,9.55,223,75.23,11035,169,WEBSITE_CLICKS,1441581593632,0.33735426009,0.00681739918441,0.445147928994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032392145602,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
391,6032399528398,760000,0.36,1.48,0.95,0.11,0.39,0.25,2.0,8.44,4.87,29,4.96,1110,31,POST_ENGAGEMENT,1445227543303,0.171034482759,0.00446846846847,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6032399528398,ocpm,1.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0
392,6032400361198,1100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871,14.86,42686,853,WEBSITE_CLICKS,1445401618773,0.0170608495982,0.000348123506536,0.0174208675264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032400361198,ocpm,0.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0
393,6032409007041,29800,0.15,0.34,0.25,0.09,0.21,0.15,1.43,4.13,2.7,89,2.02,1784,536,POST_ENGAGEMENT,1440850696525,0.0226966292135,0.00113228699552,0.00376865671642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6032409007041,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
394,6032413950721,810000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908,191.6,56949,902,WEBSITE_CLICKS,1446199531857,0.211013215859,0.00336441377373,0.212416851441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032413950721,automated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
395,6032444252002,1944000,0.71,2.46,1.63,0.44,1.52,1.01,2.6,11.79,6.9,762,516.77,47742,325,WEBSITE_CONVERSIONS,1442000078426,0.678175853018,0.0108242218592,1.59006153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6032444252002,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
396,6032459998441,14300,0.13,0.34,0.24,0.07,0.18,0.13,0.99,2.91,1.87,27,2.41,1309,24,POST_ENGAGEMENT,1440774331646,0.0892592592593,0.00184110007639,0.100416666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6032459998441,automated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
397,6032473859721,531000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560,168.47,46850,554,WEBSITE_CLICKS,1446181714274,0.300839285714,0.00359594450374,0.304097472924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032473859721,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
398,6032480666497,1730000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149,62.77,18050,95,WEBSITE_CLICKS,1445646955394,0.421275167785,0.00347756232687,0.660736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032480666497,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
399,6032489359144,2700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396,113.18,48259,328,WEBSITE_CLICKS,1445006882650,0.285808080808,0.00234526202366,0.34506097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032489359144,cpc,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
400,6032496003602,19000,0.09,0.73,0.38,0.06,0.46,0.26,1.12,6.88,3.56,208,97.89,12022,180,POST_ENGAGEMENT,1441988901020,0.470625,0.00814257195142,0.543833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6032496003602,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
401,6032521417128,130000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,98.85,20357,339,WEBSITE_CLICKS,1446412545728,0.299545454545,0.00485582354964,0.291592920354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032521417128,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
402,6032525183223,1370000,4.33,12.95,8.78,0.17,0.48,0.33,11.72,35.47,22.49,94,38.54,2261,68,POST_ENGAGEMENT,1442957248483,0.41,0.0170455550641,0.566764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6032525183223,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
403,6032570664048,73000,0.38,0.8,0.61,0.12,0.27,0.21,0.33,1.93,0.89,268,49.32,8732,184,PAGE_LIKES,1447263263132,0.184029850746,0.00564819056344,0.268043478261,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6032570664048,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
404,6032593723974,2400000,0.09,0.23,0.16,0.04,0.09,0.07,0.71,2.01,1.37,288,18.0,9539,13,WEBSITE_CONVERSIONS,1436918540443,0.0625,0.00188699025055,1.38461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6032593723974,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
405,6032633769724,73000,0.32,0.77,0.55,0.19,0.48,0.34,1.08,2.98,1.96,298,134.97,15420,237,POST_ENGAGEMENT,1446380036381,0.452919463087,0.00875291828794,0.569493670886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6032633769724,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
406,6032659028458,220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.13,819,2,WEBSITE_CLICKS,1445151948318,0.565,0.00137973137973,0.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032659028458,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
407,6032712223574,1300000,0.07,0.19,0.14,0.04,0.08,0.06,0.5,1.47,0.94,55,4.96,1908,40,WEBSITE_CLICKS,1437078779977,0.0901818181818,0.00259958071279,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032712223574,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
408,6032724884574,680000,0.03,0.07,0.05,0.02,0.04,0.03,0.27,1.03,0.6,272,10.0,8901,197,WEBSITE_CLICKS,1437086600507,0.0367647058824,0.00112346927312,0.0507614213198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032724884574,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
409,6032727553896,15000000,0.25,0.71,0.48,0.23,0.6,0.42,0.98,2.59,1.75,58,21.18,8221,37,WEBSITE_CLICKS,1446670057936,0.365172413793,0.00257632891376,0.572432432432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032727553896,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
410,6032737136774,3300000,0.12,0.29,0.21,0.05,0.11,0.08,0.31,1.65,1.01,104,10.12,7506,90,WEBSITE_CLICKS,1437086601704,0.0973076923077,0.00134825472955,0.112444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032737136774,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
411,6032737831576,40000,0.34,1.23,0.78,0.32,1.13,0.74,2.0,6.63,4.09,48,43.62,6128,31,WEBSITE_CLICKS,1446686506580,0.90875,0.0071181462141,1.40709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032737831576,ocpm,0.69,0.0,0.0,0.0,0.0,1.0,0.0,0.0
412,6032740355574,48000,0.09,0.24,0.16,0.04,0.1,0.07,0.81,2.62,1.64,355,29.56,18023,273,WEBSITE_CLICKS,1437257853979,0.0832676056338,0.00164012650502,0.108278388278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032740355574,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
413,6032742560576,60000,0.34,1.26,0.8,0.31,1.18,0.76,1.99,7.53,4.43,32,21.17,2853,17,WEBSITE_CLICKS,1446690069095,0.6615625,0.0074202593761,1.24529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032742560576,ocpm,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0
414,6032742592174,49000,0.09,0.24,0.17,0.04,0.1,0.07,0.94,3.08,1.93,345,29.56,11482,266,WEBSITE_CLICKS,1437260291250,0.0856811594203,0.00257446437903,0.111127819549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032742592174,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
415,6032749850974,36000,0.03,0.07,0.05,0.02,0.04,0.03,0.32,1.38,0.77,496,29.15,30746,358,WEBSITE_CLICKS,1437259078015,0.0587701612903,0.00094809080856,0.0814245810056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032749850974,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
416,6032816940521,790000,19.5,94.52,54.93,1.16,5.38,3.09,3.59,19.87,10.94,1069,104.55,41364,1062,WEBSITE_CLICKS,1446620184625,0.0978016838167,0.00252756019727,0.0984463276836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032816940521,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
417,6032817400458,23420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443,78.44,19277,93,WEBSITE_CLICKS,1446172234550,0.177065462754,0.00406909788868,0.843440860215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032817400458,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
418,6032817400658,9100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518,161.39,32702,98,WEBSITE_CLICKS,1446172103421,0.311563706564,0.00493517216072,1.64683673469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6032817400658,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
419,6032819269202,19000,0.09,0.66,0.36,0.07,0.42,0.24,1.06,6.38,3.46,46,44.95,4695,26,POST_ENGAGEMENT,1442060132300,0.977173913043,0.00957401490948,1.72884615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6032819269202,automated,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
420,6032881895409,463600,1.83,6.24,4.04,1.08,3.22,2.1,6.3,20.28,12.46,283,235.48,21610,239,POST_ENGAGEMENT,1443217701611,0.832084805654,0.0108968070338,0.985271966527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6032881895409,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
421,6032909236241,210000,0.05,0.12,0.08,0.03,0.08,0.06,0.53,1.98,1.19,20,1.95,853,12,POST_ENGAGEMENT,1441794218478,0.0975,0.00228604923798,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6032909236241,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
422,6032929817241,322800,0.1,0.25,0.18,0.06,0.15,0.11,1.1,3.47,2.2,69,3.36,1457,72,POST_ENGAGEMENT,1441706815898,0.0486956521739,0.002306108442,0.0466666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6032929817241,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
423,6032931828241,850000,0.04,0.11,0.08,0.03,0.06,0.05,0.51,1.57,0.98,223,2.96,2113,192,POST_ENGAGEMENT,1441710287763,0.0132735426009,0.00140085186938,0.0154166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6032931828241,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
424,6032936409241,1710000,0.08,0.22,0.15,0.06,0.14,0.1,1.05,3.41,2.19,5,0.37,193,4,POST_ENGAGEMENT,1441869474415,0.074,0.0019170984456,0.0925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6032936409241,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
425,6032941829041,464800,0.31,0.71,0.52,0.18,0.45,0.33,3.09,11.2,6.8,49,6.25,2496,39,POST_ENGAGEMENT,1441724804346,0.127551020408,0.00250400641026,0.160256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6032941829041,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
426,6032951360164,1600000,0.04,0.09,0.06,0.02,0.05,0.04,0.12,0.5,0.3,11,1.39,2445,8,POST_ENGAGEMENT,1446383373896,0.126363636364,0.000568507157464,0.17375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6032951360164,automated,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
427,6032951672164,6100,0.03,0.08,0.06,0.02,0.06,0.04,0.29,1.04,0.64,427,13.27,6098,336,POST_ENGAGEMENT,1446730548645,0.0310772833724,0.00217612331912,0.039494047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6032951672164,automated,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
